Product No.,ProductName,Company No.,Registration Status,Appl No.,Appl Status,Auth Type,Received Date,Reviewer,PRODUCT TYPE,LONG ISLAND USE RESTRICTION,Formulation,PRODUCT ID,TOXICITY,PRODUCT USE,is_PDF_downloaded,pdf_filename,txt_file_len,each_page_len,text_contains_product_name,text_contains_children,text_contains_epa_no,each_page_has_text
1021-1511,EXPONENT INSECTICIDE SYNERGIST (NOT FOR USE IN AUTOMATIC ULV SPRAYING SYSTEMS IN NYS),1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,102116,"AQUATIC INVERTEBRATES, FISH","AGRICULTURAL, CANNABIS, GREENHOUSE, HEMP, HEMP (EPA LABEL), NON-CROP, NURSERY, ORNAMENTAL, TURF",True,EXPONENT_INSECTICIDE_SYNERGIST_(NOT_FOR_USE_IN_AUTOMATIC_ULV_SPRAYING_SYSTEMS_IN_NYS)_1021-1511_PRIMARY_LABEL_593978.pdf,144119,"[1436, 3036, 3462, 3717, 2306, 3310, 2932, 3143, 3377, 4171, 4005, 3462, 1641, 1433, 4463, 2053, 2343, 8872, 8324, 11495, 10973, 7110, 8895, 8324, 11495, 10973, 7368]",True,True,True,True
1021-1569,EVERGREEN ULV 5-25 AIR,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,"INSECTICIDE, MOSQUITO ADULTICIDE",False,Liquid,224500,"AQUATIC INVERTEBRATES, BEES, FISH","AGRICULTURAL, INDUSTRIAL, NON-CROP, RESIDENTIAL",True,EVERGREEN_ULV_5-25_AIR_1021-1569_PRIMARY_LABEL_568879.pdf,26105,"[9532, 3650, 9342, 3581]",True,True,True,True
1021-1570,EVERGREEN ULV 12-60 CONCENTRATE,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,"INSECTICIDE, MOSQUITO ADULTICIDE",False,Liquid,224501,"AQUATIC INVERTEBRATES, BEES, FISH","AGRICULTURAL, INDUSTRIAL, NON-CROP, RESIDENTIAL",True,EVERGREEN_ULV_12-60_CONCENTRATE_1021-1570_PRIMARY_LABEL_581310.pdf,42949,"[9942, 4382, 9923, 4483, 9917, 4302]",True,True,True,True
1021-1603,NYGUARD IGR CONCENTRATE (RESTRICTED AS OF 4/6/09),1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,"GROWTH REGULATOR, INSECTICIDE, MOSQUITO LARVICIDE",False,Liquid,41260,"AQUATIC INVERTEBRATES, FISH","COMMERCIAL, INSTITUTIONAL, LIVESTOCK, RESIDENTIAL",True,NYGUARD_IGR_CONCENTRATE_(RESTRICTED_AS_OF_4_6_09)_1021-1603_PRIMARY_LABEL_598699.pdf,277078,"[1129, 851, 2413, 2483, 2563, 2164, 1501, 1635, 1574, 2090, 2950, 2464, 1731, 2941, 2944, 3063, 3036, 2656, 2379, 2819, 2914, 3142, 2245, 2462, 111, 1060, 886, 1633, 1777, 1925, 1796, 1816, 1133, 1199, 933, 1574, 2091, 2157, 1970, 1678, 1894, 2225, 2116, 2027, 2372, 2330, 2246, 2025, 2104, 2124, 2106, 2270, 2056, 1977, 1224, 1342, 833, 1185, 3192, 4935, 3491, 3952, 4972, 4120, 5741, 6215, 5574, 5139, 4122, 1334, 1631, 9611, 16060, 17987, 10498, 9634, 16060, 18046, 10420]",True,True,True,True
1021-1767,BEDLAM INSECTICIDE,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Solid,106691,"AQUATIC INVERTEBRATES, FISH","COMMERCIAL, HOSPITAL, HOUSEHOLD, INSTITUTIONAL",True,BEDLAM_INSECTICIDE_1021-1767_PRIMARY_LABEL_579240.pdf,382,[382],True,False,False,True
1021-1770,EVERGREEN CROP PROTECTION EC 60-6 (UNRESTRICTED AS OF 4/6/09),1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,140399,"AQUATIC INVERTEBRATES, BEES, FISH","AGRICULTURAL, COMMERCIAL, GREENHOUSE, NURSERY, ORNAMENTAL",True,EVERGREEN_CROP_PROTECTION_EC_60-6_(UNRESTRICTED_AS_OF_4_6_09)_1021-1770_PRIMARY_LABEL_595501.pdf,112573,"[1733, 3881, 5786, 6962, 5416, 6311, 6191, 3755, 2231, 8728, 14360, 12124, 8728, 14360, 12007]",True,True,True,True
1021-1770,EVERGREEN MOSQUITO ADULTICIDE EC 60-6,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,"INSECTICIDE, MOSQUITO ADULTICIDE",False,Liquid,152077,"AQUATIC INVERTEBRATES, BEES, FISH","COMMERCIAL, NON-CROP",True,EVERGREEN_MOSQUITO_ADULTICIDE_EC_60-6_1021-1770_PRIMARY_LABEL_568087.pdf,42388,"[9609, 4494, 6027, 8176, 6031, 8051]",True,True,True,True
1021-1770,EVERGREEN PRO 60-6                                     ,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,212396,"AQUATIC INVERTEBRATES, BEES, FISH","COMMERCIAL, GREENHOUSE, INDUSTRIAL, LIVESTOCK, NURSERY, ORNAMENTAL, RESIDENTIAL",True,EVERGREEN_PRO_60-6_1021-1770_PRIMARY_LABEL_595502.pdf,158329,"[2082, 4207, 6131, 6855, 7046, 6393, 6743, 7971, 7349, 3845, 1906, 1234, 909, 1569, 1705, 1947, 1852, 2115, 1563, 1669, 1856, 2178, 2025, 2073, 1778, 2001, 2417, 1680, 2217, 2295, 2176, 2098, 2148, 1842, 2176, 1771, 639, 1491, 230, 1075, 7263, 13084, 14142, 12583]",True,True,True,True
1021-1771,PYGANIC GARDENING,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,213132,"BEES, FISH","HOME GARDEN, ORNAMENTAL, RESIDENTIAL",True,PYGANIC_GARDENING_1021-1771_PRIMARY_LABEL_589058.pdf,78872,"[1432, 4002, 4581, 4613, 3861, 1242, 1253, 1532, 2092, 3185, 2740, 2520, 2575, 2919, 2079, 1265, 863, 655, 641, 843, 604, 1161, 1111, 1120, 792, 947, 1042, 1174, 1139, 1153, 1074, 1000, 1107, 1056, 819, 821, 266, 727, 7101, 9765]",True,True,True,True
1021-1771,PYGANIC CROP PROTECTION EC 1.4 II,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,39339,"BEES, FISH","AGRICULTURAL, CANNABIS, GREENHOUSE, HEMP",True,PYGANIC_CROP_PROTECTION_EC_1.4_II_1021-1771_PRIMARY_LABEL_589057.pdf,97920,"[1741, 3387, 4447, 5025, 5507, 6511, 6185, 3099, 2385, 6480, 11459, 11931, 6480, 11459, 11824]",True,True,True,True
1021-1772,PYGANIC CROP PROTECTION EC 5.0 II,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,39337,"AQUATIC INVERTEBRATES, BEES, FISH","AGRICULTURAL, CANNABIS, COMMERCIAL, GREENHOUSE, HEMP, INDUSTRIAL, INSTITUTIONAL, NURSERY, ORNAMENTAL, RESIDENTIAL",True,PYGANIC_CROP_PROTECTION_EC_5.0_II_1021-1772_PRIMARY_LABEL_602857.pdf,139710,"[1400, 3073, 3357, 2667, 3567, 5067, 5010, 4711, 1309, 1904, 1136, 1002, 1412, 1099, 1332, 1238, 746, 1492, 1198, 975, 1491, 1943, 2060, 2319, 2071, 1943, 1780, 1908, 2099, 1876, 1037, 6786, 10964, 11336, 8753, 6809, 10974, 11346, 8520]",True,True,True,True
1021-1772,PYGANIC SPECIALTY                     ,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,212599,"AQUATIC INVERTEBRATES, BEES, FISH","AGRICULTURAL, CANNABIS, GREENHOUSE, HEMP, LIVESTOCK, NURSERY",True,PYGANIC_SPECIALTY_1021-1772_PRIMARY_LABEL_581311.pdf,44682,"[1606, 3291, 4098, 3441, 4430, 4970, 5903, 5300, 5122, 4499, 2022]",True,True,True,True
1021-1785,RIPTIDE WATERBASED PYRETHRIN ULV (NOT FOR USE IN AUTOMATIC ULV SPRAYING SYSTEMS IN NYS),1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,42618,"AQUATIC INVERTEBRATES, BEES, FISH","COMMERCIAL, INDUSTRIAL, INSTITUTIONAL, RESIDENTIAL",True,RIPTIDE_WATERBASED_PYRETHRIN_ULV_(NOT_FOR_USE_IN_AUTOMATIC_ULV_SPRAYING_SYSTEMS_IN_NYS)_1021-1785_PRIMARY_LABEL_585757.pdf,148358,"[1353, 806, 2096, 2682, 2994, 1964, 1977, 2693, 2942, 1297, 1170, 2458, 2729, 2525, 2097, 1852, 2003, 2047, 215, 1186, 11182, 16304, 8770, 11185, 16303, 8770, 11188, 16374, 9196]",True,True,True,True
1021-1800,VAMPYRE MISTING CONCENTRATE (NOT FOR USE IN AUTOMATIC ULV SPRAYING SYSTEMS IN NYS),1021,DISCONTINUED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,102117,"AQUATIC INVERTEBRATES, BEES, FISH","COMMERCIAL, INDUSTRIAL, INSTITUTIONAL, LIVESTOCK, RESIDENTIAL",True,VAMPYRE_MISTING_CONCENTRATE_(NOT_FOR_USE_IN_AUTOMATIC_ULV_SPRAYING_SYSTEMS_IN_NYS)_1021-1800_PRIMARY_LABEL_582968.pdf,133492,"[1293, 4284, 6996, 5419, 6808, 7052, 5853, 4890, 3349, 1658, 1684, 5750, 10308, 10643, 10283, 4927, 5755, 10309, 10644, 10284, 5303]",True,True,True,True
1021-1810,SHOCKWAVE FOGGING CONCENTRATE (UNRESTRICTED 10/10/2014),1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,"GROWTH REGULATOR, INSECTICIDE",False,Liquid,201385,"FISH, WILDLIFE","COMMERCIAL, HOSPITAL, INDUSTRIAL, INSTITUTIONAL, RESIDENTIAL",True,SHOCKWAVE_FOGGING_CONCENTRATE_(UNRESTRICTED_10_10_2014)_1021-1810_PRIMARY_LABEL_570567.pdf,65009,"[2456, 4436, 3429, 4108, 3824, 4133, 3577, 3931, 3230, 2552, 10270, 14295, 4768]",True,True,True,True
1021-1815,ONSLAUGHT MICROENCAPSULATED INSECTICIDE (UNRESTRICTED 7/22/13),1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,188907,"AQUATIC INVERTEBRATES, BEES, FISH","AGRICULTURAL, COMMERCIAL, INDUSTRIAL, INSTITUTIONAL, NON-CROP, ORNAMENTAL, STRUCTURAL, TURF",True,ONSLAUGHT_MICROENCAPSULATED_INSECTICIDE_(UNRESTRICTED_7_22_13)_1021-1815_PRIMARY_LABEL_596156.pdf,138906,"[2187, 4264, 3589, 5237, 4755, 6076, 4991, 5924, 1155, 2116, 5724, 4640, 5870, 7818, 6780, 3009, 10119, 13766, 8339, 10146, 13767, 8634]",True,True,True,True
1021-1828,VENDETTA COCKROACH GEL BAIT,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Solid,117628,"FISH, WILDLIFE","COMMERCIAL, INDUSTRIAL, INSTITUTIONAL, RESIDENTIAL",True,VENDETTA_COCKROACH_GEL_BAIT_1021-1828_PRIMARY_LABEL_574916.pdf,31390,"[4814, 4529, 3430, 5688, 1229, 1353, 3430, 5688, 1229]",True,True,True,True
1021-1834,SECTOR MISTING CONCENTRATE (NOT FOR USE IN AUTOMATIC ULV SPRAYING SYSTEMS IN NYS),1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,127336,"AQUATIC INVERTEBRATES, BEES, FISH","AGRICULTURAL, DOMESTIC ANIMALS, INDUSTRIAL, LIVESTOCK, RESIDENTIAL",True,SECTOR_MISTING_CONCENTRATE_(NOT_FOR_USE_IN_AUTOMATIC_ULV_SPRAYING_SYSTEMS_IN_NYS)_1021-1834_PRIMARY_LABEL_595149.pdf,154721,"[1618, 1846, 2192, 2947, 1810, 1783, 1914, 2105, 2419, 2501, 2172, 2173, 1903, 1768, 2477, 2790, 775, 1537, 1305, 1483, 3927, 4315, 3825, 4636, 4261, 3575, 4072, 5256, 3353, 2138, 10813, 15271, 11569, 10862, 15332, 11998]",True,True,True,True
1021-1872,AZERA GARDENING                                                         ,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,212700,"AQUATIC INVERTEBRATES, BEES, FISH","HOME GARDEN, ORNAMENTAL, RESIDENTIAL, TURF",True,AZERA_GARDENING_1021-1872_PRIMARY_LABEL_578299.pdf,82450,"[1997, 2556, 3147, 3805, 3268, 4428, 4418, 2685, 2016, 1705, 1071, 1496, 1575, 1255, 1120, 1822, 1846, 1563, 1518, 1883, 1761, 1865, 1918, 1714, 820, 1548, 1233, 598, 598, 647, 791, 979, 961, 980, 755, 526, 740, 1012, 576, 589, 588, 654, 629, 556, 609, 486, 466, 1142, 1172, 1161, 1006, 1033, 1092, 1023, 1103, 1156, 1183, 839, 767]",True,True,True,True
1021-1872,Azera Pro,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,231994,"AQUATIC INVERTEBRATES, BEES, FISH","AGRICULTURAL, GREENHOUSE",True,Azera_Pro_1021-1872_PRIMARY_LABEL_575761.pdf,61396,"[2149, 2483, 1633, 2614, 2876, 2460, 3150, 2615, 3865, 3527, 1276, 2491, 1579, 1058, 772, 1274, 1242, 1551, 1609, 1857, 1089, 1323, 2045, 1484, 1387, 1331, 1883, 1991, 1896, 2004, 1278, 1604]",True,True,True,True
1021-1872,AZERA INSECTICIDE,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,170633,"AQUATIC INVERTEBRATES, BEES, FISH","AGRICULTURAL, GREENHOUSE",True,AZERA_INSECTICIDE_1021-1872_PRIMARY_LABEL_574143.pdf,36013,"[1783, 2184, 2325, 2704, 2715, 2310, 2347, 3979, 3047, 3167, 3421, 3513, 2518]",True,True,True,True
1021-2560,EVERGREEN PYRETHRUM CONCENTRATE (NO USE IN OUTDOOR RESIDENTIAL MISTING SYSTEMS),1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,161491,"AQUATIC INVERTEBRATES, BEES, FISH","AGRICULTURAL, CANNABIS, COMMERCIAL, GREENHOUSE, HEMP, INSTITUTIONAL, LIVESTOCK, NURSERY, ORNAMENTAL",True,EVERGREEN_PYRETHRUM_CONCENTRATE_(NO_USE_IN_OUTDOOR_RESIDENTIAL_MISTING_SYSTEMS)_1021-2560_PRIMARY_LABEL_595963.pdf,171759,"[1879, 4001, 5362, 4654, 3489, 3126, 7152, 4854, 7673, 5335, 1865, 1059, 1567, 1902, 1940, 1513, 1809, 2192, 1418, 1472, 1061, 1220, 1514, 2085, 1918, 1754, 1898, 1157, 746, 1518, 571, 2416, 1741, 1711, 1966, 2008, 891, 1384, 916, 8760, 16951, 13842, 8785, 16951, 13733]",True,True,True,True
1021-2569,BEDLAM PLUS,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Solid,170634,NONE,"COMMERCIAL, HOUSEHOLD, INDUSTRIAL, INSTITUTIONAL, RESIDENTIAL",True,BEDLAM_PLUS_1021-2569_PRIMARY_LABEL_576602.pdf,6859,[6859],False,True,True,True
1021-2574,ONSLAUGHT FASTCAP SPIDER & SCORPION INSECTICIDE,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,174478,"AQUATIC INVERTEBRATES, BEES, FISH","HOUSEHOLD, ORNAMENTAL, RESIDENTIAL, STRUCTURAL, TURF",True,ONSLAUGHT_FASTCAP_SPIDER_and_SCORPION_INSECTICIDE_1021-2574_PRIMARY_LABEL_590960.pdf,189958,"[1866, 3408, 4083, 4186, 4190, 3956, 5064, 3660, 4914, 4140, 2152, 1031, 1170, 1567, 1618, 1427, 973, 662, 1283, 1386, 1744, 1957, 1092, 930, 1671, 1939, 1591, 1058, 1843, 1728, 999, 1124, 1598, 2130, 1899, 1296, 932, 2101, 855, 792, 956, 770, 1220, 917, 1119, 1204, 473, 648, 504, 737, 817, 757, 1164, 1246, 1151, 1173, 619, 621, 681, 565, 1065, 1146, 1040, 1238, 1029, 644, 880, 1190, 1006, 1058, 818, 640, 599, 898, 1153, 1183, 1029, 1071, 1034, 1072, 858, 944, 824, 10842, 14031, 9037, 10843, 14032, 9397]",True,True,True,True
1021-2580,NYGUARD PLUS FLEA & TICK PREMISE SPRAY,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Solid,178861,NONE,"COMMERCIAL, HOUSEHOLD, INSTITUTIONAL",True,NYGUARD_PLUS_FLEA_and_TICK_PREMISE_SPRAY_1021-2580_PRIMARY_LABEL_579242.pdf,6984,[6984],True,True,True,True
1021-2593,VENDETTA PLUS COCKROACH GEL BAIT,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Solid,186268,"FISH, WILDLIFE","COMMERCIAL, HOSPITAL, HOUSEHOLD, INDUSTRIAL, INSTITUTIONAL, RESIDENTIAL",True,VENDETTA_PLUS_COCKROACH_GEL_BAIT_1021-2593_PRIMARY_LABEL_574858.pdf,31998,"[3368, 6651, 2956, 6545, 826, 1321, 2958, 6547, 826]",True,True,True,True
1021-2609,TROIKA MISTING CONCENTRATE (NOT FOR USE IN RESIDENTIAL AUTOMATIC MISTING SYSTEMS IN NYS),1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,203580,"AQUATIC INVERTEBRATES, BEES, FISH","AGRICULTURAL, COMMERCIAL, RESIDENTIAL",True,TROIKA_MISTING_CONCENTRATE_(NOT_FOR_USE_IN_RESIDENTIAL_AUTOMATIC_MISTING_SYSTEMS_IN_NYS)_1021-2609_PRIMARY_LABEL_577556.pdf,39568,"[1789, 874, 1298, 1865, 2248, 2301, 1628, 1204, 2097, 2181, 555, 1618, 1627, 7900, 10383]",True,True,True,True
1021-2616,TERSUS INSECTICIDE,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,198350,"AQUATIC INVERTEBRATES, BEES, FISH","AGRICULTURAL, COMMERCIAL, GREENHOUSE, INDUSTRIAL, NURSERY, ORNAMENTAL",True,TERSUS_INSECTICIDE_1021-2616_PRIMARY_LABEL_587952.pdf,115663,"[1589, 4793, 6665, 3767, 5728, 4980, 4878, 7218, 6540, 5666, 5624, 3080, 2276, 10142, 14002, 15286, 13429]",True,True,True,True
1021-2707,TROIKA FARM AND LIVESTOCK AEROSOL,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Solid,271715,"AQUATIC INVERTEBRATES, BEES, FISH","COMMERCIAL, HOUSEHOLD, INDUSTRIAL, LIVESTOCK, RESIDENTIAL",True,TROIKA_FARM_AND_LIVESTOCK_AEROSOL_1021-2707_PRIMARY_LABEL_598326.pdf,198,[198],False,False,False,True
1021-2776,CROSSFIRE BED BUG CONCENTRATE,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,201065,NONE,"COMMERCIAL, INSTITUTIONAL, RESIDENTIAL",True,CROSSFIRE_BED_BUG_CONCENTRATE_1021-2776_PRIMARY_LABEL_568487.pdf,25489,"[1979, 8100, 2991, 1633, 5674, 5112]",True,True,True,True
1021-2788,CROSSFIRE AEROSOL (unrestricted 01/01/2018),1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Solid,218718,NONE,"COMMERCIAL, INDUSTRIAL, INSTITUTIONAL, RESIDENTIAL",True,CROSSFIRE_AEROSOL_(unrestricted_01_01_2018)_1021-2788_PRIMARY_LABEL_579241.pdf,198,[198],False,False,False,True
1021-2796,vendetta nitro cockroach gel bait,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Solid,222234,"FISH, WILDLIFE","COMMERCIAL, HOUSEHOLD, INSTITUTIONAL",True,vendetta_nitro_cockroach_gel_bait_1021-2796_PRIMARY_LABEL_576603.pdf,20395,"[1247, 2868, 3862, 2013, 2962, 6644, 799]",True,True,True,True
1021-2804,"shockwave 1 flushing, killing & residual aerosol",1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Solid,229549,"AQUATIC INVERTEBRATES, BEES, FISH","COMMERCIAL, HOSPITAL, INDUSTRIAL, INSTITUTIONAL, RESIDENTIAL",True,"shockwave_1_flushing,_killing_and_residual_aerosol_1021-2804_PRIMARY_LABEL_576604.pdf",16968,"[5852, 9655, 1461]",True,True,True,True
1021-2807,"ONEGUARD MULTI MOA CONCENTRATE (NO USE WITHIN 100' OF COASTAL (TIDAL) MARSHES) (LIMIT OUTDOOR BROADCAST APPLICATIONS TO 1 OZ PER 1,000 SQ. FT. IN NYS)",1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,226405,"AQUATIC INVERTEBRATES, BEES, FISH","COMMERCIAL, INDUSTRIAL, INSTITUTIONAL, ORNAMENTAL, RESIDENTIAL, STRUCTURAL, TURF",True,"ONEGUARD_MULTI_MOA_CONCENTRATE_(NO_USE_WITHIN_100'_OF_COASTAL_(TIDAL)_MARSHES)_(LIMIT_OUTDOOR_BROADCAST_APPLICATIONS_TO_1_OZ_PER_1,000_SQ._FT._IN_NYS)_1021-2807_PRIMARY_LABEL_590902.pdf",119884,"[1473, 1351, 1504, 1422, 1980, 1474, 1884, 1759, 1795, 1215, 770, 966, 1153, 1127, 929, 1867, 1922, 926, 891, 432, 1254, 1575, 1284, 1744, 4523, 4958, 5726, 3069, 4705, 3717, 2946, 2194, 8831, 12221, 6666, 8852, 12218, 6561]",True,True,True,True
1021-2807,"TOBEX MULTI MOA CONCENTRATE (NO USE WITHIN 100' OF COASTAL MARSHES in NYS; NO OUTDOOR BROADCAST APPLICATION ABOVE 1 FL. OZ. /1,000 SQ. FT. IN NYS)",1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,230211,"AQUATIC INVERTEBRATES, BEES, FISH","COMMERCIAL, DOMESTIC ANIMALS, INDUSTRIAL, LIVESTOCK, STRUCTURAL, TURF",True,"TOBEX_MULTI_MOA_CONCENTRATE_(NO_USE_WITHIN_100'_OF_COASTAL_MARSHES_in_NYS;_NO_OUTDOOR_BROADCAST_APPLICATION_ABOVE_1_FL._OZ.__1,000_SQ._FT._IN_NYS)_1021-2807_PRIMARY_LABEL_590901.pdf",135780,"[1484, 1228, 1551, 1950, 1763, 1920, 1865, 2174, 1533, 1361, 1184, 1574, 2153, 1749, 889, 1055, 1664, 2367, 2241, 1596, 1183, 1945, 4197, 4698, 5708, 4472, 4969, 4360, 5638, 2509, 8802, 12415, 10237, 8801, 12415, 10130]",True,True,True,True
1021-2809,sumari ant gel bait,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Solid,241143,"AQUATIC INVERTEBRATES, FISH, WILDLIFE","COMMERCIAL, INDUSTRIAL, INSTITUTIONAL, RESIDENTIAL",True,sumari_ant_gel_bait_1021-2809_PRIMARY_LABEL_577557.pdf,9987,"[1032, 3479, 3408, 1447, 621]",True,True,True,True
1021-2838,uld bp-100 contact insecticide ii,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,238274,"AQUATIC INVERTEBRATES, BEES, FISH","COMMERCIAL, HOUSEHOLD, INSTITUTIONAL, LIVESTOCK, NON-CROP",True,uld_bp-100_contact_insecticide_ii_1021-2838_PRIMARY_LABEL_595150.pdf,85047,"[1825, 4845, 4949, 6280, 5837, 4371, 1522, 1366, 8490, 11505, 5070, 1527, 1345, 7870, 11763, 6482]",True,True,True,True
1021-2839,MICROCARE 3% CS CONTROLLED RELEASE INSECTICIDE (NOT FOR USE IN RESIDENTIAL AUTOMATED MISTING SYSTEMS in ny),1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,240589,"AQUATIC INVERTEBRATES, BEES, FISH","COMMERCIAL, HOSPITAL, INDUSTRIAL, INSTITUTIONAL, LIVESTOCK, MANUFACTURING, RESIDENTIAL",True,MICROCARE_3%_CS_CONTROLLED_RELEASE_INSECTICIDE_(NOT_FOR_USE_IN_RESIDENTIAL_AUTOMATED_MISTING_SYSTEMS_in_ny)_1021-2839_PRIMARY_LABEL_582360.pdf,29390,"[1466, 2976, 3815, 3464, 3665, 4309, 4045, 4356, 1294]",True,True,True,True
1021-2841,uld bp-300 contact insecticide II,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Liquid,238330,"AQUATIC INVERTEBRATES, BEES, FISH","COMMERCIAL, HOUSEHOLD, LIVESTOCK, RESIDENTIAL, TURF",True,uld_bp-300_contact_insecticide_II_1021-2841_PRIMARY_LABEL_593979.pdf,83584,"[1778, 4840, 5385, 6227, 5909, 4643, 1525, 7257, 11404, 7805, 7257, 11507, 8047]",True,True,True,True
1021-2853,Vendetta 360,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,False,Solid,249817,"FISH, WILDLIFE","COMMERCIAL, HOUSEHOLD, INSTITUTIONAL",True,Vendetta_360_1021-2853_PRIMARY_LABEL_575734.pdf,19509,"[1885, 7537, 3574, 5745, 768]",True,True,True,True
1021-2874,DEBUG TURBO,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,"FUNGICIDE, INSECTICIDE, MITICIDE, NEMATICIDE, REPELLENT",False,Liquid,261689,"AQUATIC INVERTEBRATES, FISH","AGRICULTURAL, GREENHOUSE, ORNAMENTAL, TURF",True,DEBUG_TURBO_1021-2874_PRIMARY_LABEL_588322.pdf,50939,"[2003, 1831, 3581, 3845, 3723, 2674, 3810, 2749, 1712, 1833, 1757, 3465, 3761, 3605, 2473, 3682, 2679, 1756]",True,True,True,True
