original_target_name,original_crop,original_target_type,new_target_name,new_target_type,deployed,main_target_list,,,,,,
Phyllachora spp.,Corn,Other,,,TRUE,FALSE,Other,,,,,
Phylloxera,Corn,Other,,,TRUE,FALSE,Other,,,,,
Phyrenochaeta Stalk Rot and Root Rot,Corn,Other,,,TRUE,FALSE,Other,,,,,
Physalis angulata,Corn,Other,,,TRUE,FALSE,Other,,,,,
Physalis spp.,Corn,Other,,,TRUE,FALSE,Other,,,,,
Physoderma,Corn,Other,,,TRUE,FALSE,Other,,,,,
Physoderma Brown Spot,Corn,Other,,,TRUE,FALSE,Other,,,,,
Physoderma brown spot (Physoderma maydis),Corn,Other,,,TRUE,FALSE,Other,,,,,
Phytophthora,Corn,Other,,,TRUE,FALSE,Other,,,,,
Phytophthora root rot,Corn,Other,,,TRUE,FALSE,Other,,,,,
Phytophthora spp.,Corn,Other,,,TRUE,FALSE,Other,,,,,
Pickle Worms,Corn,Other,,,TRUE,FALSE,Other,,,,,
Picnic Beetles,Corn,Other,,,TRUE,FALSE,Other,,,,,
Pigweed (prostrate),Corn,Other,,,TRUE,FALSE,Other,,,,,
"Pigweed (prostrate, redroot, smooth)",Corn,Other,,,TRUE,FALSE,Other,,,,,
Pigweed (redroot),Corn,Other,,,TRUE,FALSE,Other,,,,,
"Pigweed (redroot, smooth)",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Pigweed (redroot, smooth, tumble)",Corn,Other,,,TRUE,FALSE,Other,,,,,
Pigweed (smooth),Corn,Other,,,TRUE,FALSE,Other,,,,,
Pigweed spp.,Corn,Other,,,TRUE,FALSE,Other,,,,,
"Pigweed, prostrate",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Pigweed, redroot & smooth",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Pigweed, spp.",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Pigweed, tumble",Corn,Other,,,TRUE,FALSE,Other,,,,,
Pigweed; Carelessweed,Corn,Other,,,TRUE,FALSE,Other,,,,,
Pigweeds,Corn,Other,,,TRUE,FALSE,Other,,,,,
Pin Nematode,Corn,Other,,,TRUE,FALSE,Other,,,,,
Pine Beetles,Corn,Other,,,TRUE,FALSE,Other,,,,,
"Plant Bugs (egg, nymph)",Corn,Other,,,TRUE,FALSE,Other,,,,,
Plant bugs (Lygus spp.),Corn,Other,,,TRUE,FALSE,Other,,,,,
Plasmodiophora,Corn,Other,,,TRUE,FALSE,Other,,,,,
Plasmopara,Corn,Other,,,TRUE,FALSE,Other,,,,,
Plutella xylostella,Corn,Other,,,TRUE,FALSE,Other,,,,,
"Poinsettia, wild",Corn,Other,,,TRUE,FALSE,Other,,,,,
Pokeweed*,Corn,Other,,,TRUE,FALSE,Other,,,,,
"Pokeweed, common",Corn,Other,,,TRUE,FALSE,Other,,,,,
Polygonum pensylvanicum,Corn,Other,,,TRUE,FALSE,Other,,,,,
Polygonum persicaria,Corn,Other,,,TRUE,FALSE,Other,,,,,
Polymyxa,Corn,Other,,,TRUE,FALSE,Other,,,,,
Portulaca oleracea,Corn,Other,,,TRUE,FALSE,Other,,,,,
Post-bloom fruit drop,Corn,Other,,,TRUE,FALSE,Other,,,,,
Potato Flea Beetles,Corn,Other,,,TRUE,FALSE,Other,,,,,
Potato cyst nematode (Globodera spp.),Corn,Other,,,TRUE,FALSE,Other,,,,,
"Potato, volunteer",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Potatoes, volunteer",Corn,Other,,,TRUE,FALSE,Other,,,,,
Powdery Mildew,Corn,Other,,,TRUE,FALSE,Other,,,,,
Powell amaranth,Corn,Other,,,TRUE,FALSE,Other,,,,,
Prickly Lettuce,Corn,Other,,,TRUE,FALSE,Other,,,,,
Prickly Sowthistle,Corn,Other,,,TRUE,FALSE,Other,,,,,
Prostrate Pigweed,Corn,Other,,,TRUE,FALSE,Other,,,,,
Pseudomonas spp.,Corn,Other,,,TRUE,FALSE,Other,,,,,
Pseudoperonospora,Corn,Other,,,TRUE,FALSE,Other,,,,,
Psocoptera,Corn,Other,,,TRUE,FALSE,Other,,,,,
Psylla,Corn,Other,,,TRUE,FALSE,Other,,,,,
Psyllids,Corn,Other,,,TRUE,FALSE,Other,,,,,
"Psyllids (egg, all 5 instar stages)",Corn,Other,,,TRUE,FALSE,Other,,,,,
Puccinia spp.,Corn,Other,,,TRUE,FALSE,Other,,,,,
Puncturevine,Corn,Other,,,TRUE,FALSE,Other,,,,,
"Purslane, common",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Pusley, Florida",Corn,Other,,,TRUE,FALSE,Other,,,,,
Pyrenochaeta Stalk Rot and Root Rot,Corn,Other,,,TRUE,FALSE,Other,,,,,
Pythium,Corn,Other,,,TRUE,FALSE,Other,,,,,
Pythium Seedling Blights,Corn,Other,,,TRUE,FALSE,Other,,,,,
Pythium damping off,Corn,Other,,,TRUE,FALSE,Other,,,,,
Pythium damping-off,Corn,Other,,,TRUE,FALSE,Other,,,,,
Pythium damping-off control,Corn,Other,,,TRUE,FALSE,Other,,,,,
Pythium root rot,Corn,Other,,,TRUE,FALSE,Other,,,,,
Pythium seed rot,Corn,Other,,,TRUE,FALSE,Other,,,,,
Pythium seed rot and damping-off,Corn,Other,,,TRUE,FALSE,Other,,,,,
Pythium seed rot and seedling dieback,Corn,Other,,,TRUE,FALSE,Other,,,,,
Pythium spp.,Corn,Other,,,TRUE,FALSE,Other,,,,,
Quackgrass,Corn,Other,,,TRUE,FALSE,Other,,,,,
Quackgrass*,Corn,Other,,,TRUE,FALSE,Other,,,,,
"Radish, Wild",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Radish, volunteer",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Ragweed, common",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Ragweed, giant",Corn,Other,,,TRUE,FALSE,Other,,,,,
Ralstonia solanacearum,Corn,Other,,,TRUE,FALSE,Other,,,,,
Ramularia leaf spot,Corn,Other,,,TRUE,FALSE,Other,,,,,
Red Imported Fire Ant,Corn,Other,,,TRUE,FALSE,Other,,,,,
Red Kernal,Corn,Other,,,TRUE,FALSE,Other,,,,,
Red Kernel,Corn,Other,,,TRUE,FALSE,Other,,,,,
Red Spider Mite,Corn,Other,,,TRUE,FALSE,Other,,,,,
Red rice,Corn,Other,,,TRUE,FALSE,Other,,,,,
Redmaids,Corn,Other,,,TRUE,FALSE,Other,,,,,
Redroot pigweed,Corn,Other,,,TRUE,FALSE,Other,,,,,
Redweed,Corn,Other,,,TRUE,FALSE,Other,,,,,
Reniform nematode (Rotylenchulus spp.),Corn,Other,,,TRUE,FALSE,Other,,,,,
Rhizoctonia,Corn,Other,,,TRUE,FALSE,Other,,,,,
Rhizoctonia Root and Stalk Rot,Corn,Other,,,TRUE,FALSE,Other,,,,,
Rhizoctonia Seedling Blight,Corn,Other,,,TRUE,FALSE,Other,,,,,
Rhizoctonia Solani,Corn,Other,,,TRUE,FALSE,Other,,,,,
Rhizoctonia damping-off,Corn,Other,,,TRUE,FALSE,Other,,,,,
Rhizoctonia root Rot,Corn,Other,,,TRUE,FALSE,Other,,,,,
Rhizoctonia rots,Corn,Other,,,TRUE,FALSE,Other,,,,,
Rhizoctonia seed and seedling rot (Rhizoctonia solani),Corn,Other,,,TRUE,FALSE,Other,,,,,
"Rhizoctonia solani seed rots, damping off and seedling blight",Corn,Other,,,TRUE,FALSE,Other,,,,,
Rhizoctonia spp.,Corn,Other,,,TRUE,FALSE,Other,,,,,
Rhizophydium,Corn,Other,,,TRUE,FALSE,Other,,,,,
Rice Bacterial Blight,Corn,Other,,,TRUE,FALSE,Other,,,,,
Rice Bacterial Brown Spot,Corn,Other,,,TRUE,FALSE,Other,,,,,
Rice Blast,Corn,Other,,,TRUE,FALSE,Other,,,,,
Rice Stalk Borer,Corn,Other,,,TRUE,FALSE,Other,,,,,
Rice water weevil,Corn,Other,,,TRUE,FALSE,Other,,,,,
Richardia scabra,Corn,Other,,,TRUE,FALSE,Other,,,,,
Ring Nematode,Corn,Other,,,TRUE,FALSE,Other,,,,,
Root Aphids,Corn,Other,,,TRUE,FALSE,Other,,,,,
Root Knot,Corn,Other,,,TRUE,FALSE,Other,,,,,
Root Knot Nematode,Corn,Other,,,TRUE,FALSE,Other,,,,,
Root Knot Nematode (Meloidogyne spp.),Corn,Other,,,TRUE,FALSE,Other,,,,,
Root Knot Nematode (suppression),Corn,Other,,,TRUE,FALSE,Other,,,,,
Root Lesion Nematode,Corn,Other,,,TRUE,FALSE,Other,,,,,
Root Rot (Fusarium spp.),Corn,Other,,,TRUE,FALSE,Other,,,,,
"Root Rot, Blight, Leaf Spot and Rot",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Root Rot, Bottom / Stem Rot",Corn,Other,,,TRUE,FALSE,Other,,,,,
Root Worms,Corn,Other,,,TRUE,FALSE,Other,,,,,
Root maggot,Corn,Other,,,TRUE,FALSE,Other,,,,,
Root or crown diseases,Corn,Other,,,TRUE,FALSE,Other,,,,,
Root rot,Corn,Other,,,TRUE,FALSE,Other,,,,,
Root-knot (Melodigyne spp.),Corn,Other,,,TRUE,FALSE,Other,,,,,
Root-knot nematode,Corn,Other,,,TRUE,FALSE,Other,,,,,
Root-knot nematode (Meloidogyne spp.),Corn,Other,,,TRUE,FALSE,Other,,,,,
Root-lesion nematode,Corn,Other,,,TRUE,FALSE,Other,,,,,
Root-lesion nematode (Pratylenchus spp.),Corn,Other,,,TRUE,FALSE,Other,,,,,
Rootworm,Corn,Other,,,TRUE,FALSE,Other,,,,,
Rootworms,Corn,Other,,,TRUE,FALSE,Other,,,,,
Rosellinia spp.,Corn,Other,,,TRUE,FALSE,Other,,,,,
Russian thistle,Corn,Other,,,TRUE,FALSE,Other,,,,,
"Russian thistle, seedling",Corn,Other,,,TRUE,FALSE,Other,,,,,
Rust,Corn,Other,,,TRUE,FALSE,Other,,,,,
Rust (Puccinia spp.),Corn,Other,,,TRUE,FALSE,Other,,,,,
Rust mites,Corn,Other,,,TRUE,FALSE,Other,,,,,
Rust(s),Corn,Other,,,TRUE,FALSE,Other,,,,,
"Rust, common",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Rust, common (Puccinia sorghi)",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Rust, southern",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Rust, southern (Puccinia polyspora)",Corn,Other,,,TRUE,FALSE,Other,,,,,
Rusts,Corn,Other,,,TRUE,FALSE,Other,,,,,
Rusts (Puccinia spp.),Corn,Other,,,TRUE,FALSE,Other,,,,,
Rusts (common and Southern),Corn,Other,,,TRUE,FALSE,Other,,,,,
Ryegrass,Corn,Other,,,TRUE,FALSE,Other,,,,,
"Ryegrass (Italian, perennial)",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Ryegrass, Italian",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Ryegrass, perennial",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Rygrass (Italian, perennial)",Corn,Other,,,TRUE,FALSE,Other,,,,,
SUPPRESSION Pythium Root Rot,Corn,Other,,,TRUE,FALSE,Other,,,,,
Salmonella enterica,Corn,Other,,,TRUE,FALSE,Other,,,,,
San Jose Scale,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sand hill cutworm,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sandbur,Corn,Other,,,TRUE,FALSE,Other,,,,,
"Sandbur (field, longspine)",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Sandbur (field, longspine)*",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Sandbur, field",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Sandbur, longspine",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Sandbur, southern",Corn,Other,,,TRUE,FALSE,Other,,,,,
Sandhills cutworm,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sap Beetle (Adult),Corn,Other,,,TRUE,FALSE,Other,,,,,
Sap Beetle (adults),Corn,Other,,,TRUE,FALSE,Other,,,,,
Sap beetles,Corn,Other,,,TRUE,FALSE,Other,,,,,
Scabs,Corn,Other,,,TRUE,FALSE,Other,,,,,
Scald,Corn,Other,,,TRUE,FALSE,Other,,,,,
Scales,Corn,Other,,,TRUE,FALSE,Other,,,,,
Scales (soft scale),Corn,Other,,,TRUE,FALSE,Other,,,,,
Sclerophthora,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sclerospora,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sclerotinia,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sclerotinia Sclerotiorum,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sclerotinia homeocarpa,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sclerotinia spp.,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sclerotium rolfsii,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sclerotium spp.,Corn,Other,,,TRUE,FALSE,Other,,,,,
See WEEDS CONTROLLED table,Corn,Other,,,TRUE,FALSE,Other,,,,,
Seed Corn Beetle,Corn,Other,,,TRUE,FALSE,Other,,,,,
Seed Rots,Corn,Other,,,TRUE,FALSE,Other,,,,,
Seed cord maggot,Corn,Other,,,TRUE,FALSE,Other,,,,,
Seed corn maggot,Corn,Other,,,TRUE,FALSE,Other,,,,,
Seed corn maggot (seed protection only),Corn,Other,,,TRUE,FALSE,Other,,,,,
Seed corn maggots,Corn,Other,,,TRUE,FALSE,Other,,,,,
Seed decay fungi,Corn,Other,,,TRUE,FALSE,Other,,,,,
Seed gall nematode,Corn,Other,,,TRUE,FALSE,Other,,,,,
Seed rot,Corn,Other,,,TRUE,FALSE,Other,,,,,
"Seed rot (seed-borne Aspergillus spp., Penicillium spp., Cladosporium sp., and Rhizopus spp.)",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Seed rot (seed-borne Aspergillus spp., Penicillium spp., Cladosporium spp., and Rhizopus spp.)",Corn,Other,,,TRUE,FALSE,Other,,,,,
Seed rot and damping-off caused by Rhizoctonia solani,Corn,Other,,,TRUE,FALSE,Other,,,,,
"Seed rot, damping off and seedling blight (seed- and/or soil-borne Fusarium spp. and Rhizoctonia solani)",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Seed rot, damping off and seedling blights (seed- and / or soil-borne Fusarium spp. and Rhizoctonia solani)",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Seed rot, damping off and seedling blights (seed- and/or soil-borne Fusarium spp. and Rhizoctonia solani)",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Seed rot, damping-off and seedling blight (seed- and / or soil-borne Fusarium spp. and Rhizoctonia solani)",Corn,Other,,,TRUE,FALSE,Other,,,,,
Seed rots (seed- and soil-borne Aspergillus spp. and Penicillium spp.),Corn,Other,,,TRUE,FALSE,Other,,,,,
Seed-borne Head Smut,Corn,Other,,,TRUE,FALSE,Other,,,,,
Seed-borne and Soil-borne fungi causing decay,Corn,Other,,,TRUE,FALSE,Other,,,,,
"Seed-borne and soil-borne fungi causing decay, damping-off and seedling blight.",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Seed-borne and soil-borne fungi causing decay, damping-off, and seedling blight",Corn,Other,,,TRUE,FALSE,Other,,,,,
Seed-borne head smut (Sporisorium reilianum),Corn,Other,,,TRUE,FALSE,Other,,,,,
"Seed-borne, soil-borne, and associated early-season seedling infections caused by Fusarium spp.",Corn,Other,,,TRUE,FALSE,Other,,,,,
Seedcorn Beetles,Corn,Other,,,TRUE,FALSE,Other,,,,,
Seedcorn Maggots,Corn,Other,,,TRUE,FALSE,Other,,,,,
Seedling Blight,Corn,Other,,,TRUE,FALSE,Other,,,,,
Seedling Damping-off,Corn,Other,,,TRUE,FALSE,Other,,,,,
Seedling Dock,Corn,Other,,,TRUE,FALSE,Other,,,,,
Seedling Root Rot,Corn,Other,,,TRUE,FALSE,Other,,,,,
Seedling blight caused by Fusarium spp.,Corn,Other,,,TRUE,FALSE,Other,,,,,
Seedling blight caused by Rhizoctonia solani,Corn,Other,,,TRUE,FALSE,Other,,,,,
Seedling blight caused by seed-borne and soil-borne fungi,Corn,Other,,,TRUE,FALSE,Other,,,,,
Seedling damping-off (Fusarium spp.),Corn,Other,,,TRUE,FALSE,Other,,,,,
Seedling damping-off (Penicillium spp.),Corn,Other,,,TRUE,FALSE,Other,,,,,
Seedling damping-off (Pythium spp.),Corn,Other,,,TRUE,FALSE,Other,,,,,
Seedling damping-off (Rhizoctonia spp.),Corn,Other,,,TRUE,FALSE,Other,,,,,
"Seedling damping-off (Rhizoctonia spp., Penicillium spp., Pythium spp., and Fusarium spp.)",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Seedling damping-off (Rhizoctonia, Penicillium, and Pythium spp.)",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Senna, coffee",Corn,Other,,,TRUE,FALSE,Other,,,,,
Septoria,Corn,Other,,,TRUE,FALSE,Other,,,,,
Septoria Leaf Blotch,Corn,Other,,,TRUE,FALSE,Other,,,,,
Septoria Leaf/ Speckled Leaf Spot/Blotch,Corn,Other,,,TRUE,FALSE,Other,,,,,
Septoria Leaf/Speckled Leaf Spot/Blotch,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sesbania,Corn,Other,,,TRUE,FALSE,Other,,,,,
"Sesbania, hemp",Corn,Other,,,TRUE,FALSE,Other,,,,,
Setaria faberi,Corn,Other,,,TRUE,FALSE,Other,,,,,
Setaria lutescens,Corn,Other,,,TRUE,FALSE,Other,,,,,
Setaria viridis,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sharpshooters,Corn,Other,,,TRUE,FALSE,Other,,,,,
Shattercane,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sheath Spot,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sheath Spot and Blight,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sheath Spot/Blight,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sheath blight,Corn,Other,,,TRUE,FALSE,Other,,,,,
Shepherdspurse,Corn,Other,,,TRUE,FALSE,Other,,,,,
Shepherd’s purse,Corn,Other,,,TRUE,FALSE,Other,,,,,
Shepherd’s-purse,Corn,Other,,,TRUE,FALSE,Other,,,,,
Shiga-toxin producing Escherichia coli O157:H7,Corn,Other,,,TRUE,FALSE,Other,,,,,
Shothole,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sida spinosa,Corn,Other,,,TRUE,FALSE,Other,,,,,
"Sida, prickly (teaweed)",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Sida, prickly; Teaweed",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Signalgrass, Narrowleaf",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Signalgrass, broadleaf",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Signalgrass, browntop",Corn,Other,,,TRUE,FALSE,Other,,,,,
Slugs (all life stages),Corn,Other,,,TRUE,FALSE,Other,,,,,
Smallflower Morningglory,Corn,Other,,,TRUE,FALSE,Other,,,,,
"Smartweed (ladysthumb, pale, Pennsylvania)",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Smartweed, PA",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Smartweed, Pennsylvania",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Smartweed, green",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Smartweed, ladysthumb",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Smartweed, pale",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Smartweeds (ladysthumb, PA)",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Smartweeds (ladysthumb, Pennsylvania)",Corn,Other,,,TRUE,FALSE,Other,,,,,
Smooth pigweed,Corn,Other,,,TRUE,FALSE,Other,,,,,
Smut,Corn,Other,,,TRUE,FALSE,Other,,,,,
Smut(s),Corn,Other,,,TRUE,FALSE,Other,,,,,
Snails (all life stages),Corn,Other,,,TRUE,FALSE,Other,,,,,
Soil Dwelling Insects,Corn,Other,,,TRUE,FALSE,Other,,,,,
Solanum nigrum,Corn,Other,,,TRUE,FALSE,Other,,,,,
Solanum sarrachoides,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sooty Mold,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sorghum,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sorghum album,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sorghum almum,Corn,Other,,,TRUE,FALSE,Other,,,,,
"Sorghum, album",Corn,Other,,,TRUE,FALSE,Other,,,,,
Sour Rot,Corn,Other,,,TRUE,FALSE,Other,,,,,
Southern (California) Fire Ant,Corn,Other,,,TRUE,FALSE,Other,,,,,
Southern Corn Billbugs,Corn,Other,,,TRUE,FALSE,Other,,,,,
Southern Corn Leaf Blight,Corn,Other,,,TRUE,FALSE,Other,,,,,
Southern Corn Leaf Blight (Cochliobolus heterostrophus),Corn,Other,,,TRUE,FALSE,Other,,,,,
Southern Corn Rootworm,Corn,Other,,,TRUE,FALSE,Other,,,,,
Southern Corn Rootworm Beetle (Adult),Corn,Other,,,TRUE,FALSE,Other,,,,,
"Southern Cowpea Weevil (egg, larvae, maggot)",Corn,Other,,,TRUE,FALSE,Other,,,,,
Southern Leaf Blight,Corn,Other,,,TRUE,FALSE,Other,,,,,
Southern Leaf Blight (Helminthosporium maydis),Corn,Other,,,TRUE,FALSE,Other,,,,,
Southern Rootworm,Corn,Other,,,TRUE,FALSE,Other,,,,,
Southern Rootworm Beetle,Corn,Other,,,TRUE,FALSE,Other,,,,,
Southern Rootworm Beetles (adults),Corn,Other,,,TRUE,FALSE,Other,,,,,
Southern Rust,Corn,Other,,,TRUE,FALSE,Other,,,,,
Southern armyworm (1st and 2nd instar),Corn,Other,,,TRUE,FALSE,Other,,,,,
Southern corn borer,Corn,Other,,,TRUE,FALSE,Other,,,,,
Southern corn leaf blight (Bipolaris maydis),Corn,Other,,,TRUE,FALSE,Other,,,,,
"Southern corn leaf blight (Cochliobolus heterostrophus, Bipolaris maydis)",Corn,Other,,,TRUE,FALSE,Other,,,,,
Southern green stinkbug,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sowbugs (Pillbugs),Corn,Other,,,TRUE,FALSE,Other,,,,,
"Sowthistle, perennial",Corn,Other,,,TRUE,FALSE,Other,,,,,
Soybean Cyst Nematode (Heterodera spp.),Corn,Other,,,TRUE,FALSE,Other,,,,,
"Soybean, Volunteer",Corn,Other,,,TRUE,FALSE,Other,,,,,
Sphacelotheca reiliana,Corn,Other,,,TRUE,FALSE,Other,,,,,
Spider Mite,Corn,Other,,,TRUE,FALSE,Other,,,,,
Spider Mite spp.,Corn,Other,,,TRUE,FALSE,Other,,,,,
Spider mites,Corn,Other,,,TRUE,FALSE,Other,,,,,
"Spiderwort, tropical",Corn,Other,,,TRUE,FALSE,Other,,,,,
Spiny Amaranth,Corn,Other,,,TRUE,FALSE,Other,,,,,
Spiral,Corn,Other,,,TRUE,FALSE,Other,,,,,
Spiral Nematode,Corn,Other,,,TRUE,FALSE,Other,,,,,
Spiral nematode (Helicotylenchus spp.),Corn,Other,,,TRUE,FALSE,Other,,,,,
Spittlebug,Corn,Other,,,TRUE,FALSE,Other,,,,,
Spodoptera eridania,Corn,Other,,,TRUE,FALSE,Other,,,,,
Spodoptera exigua,Corn,Other,,,TRUE,FALSE,Other,,,,,
Spodoptera frugiperda,Corn,Other,,,TRUE,FALSE,Other,,,,,
Spongospora,Corn,Other,,,TRUE,FALSE,Other,,,,,
Spotted Spurge,Corn,Other,,,TRUE,FALSE,Other,,,,,
Springtails,Corn,Other,,,TRUE,FALSE,Other,,,,,
"Spurge, nodding",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Spurge, prostrate",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Spurge, spotted",Corn,Other,,,TRUE,FALSE,Other,,,,,
Spurweed,Corn,Other,,,TRUE,FALSE,Other,,,,,
Stalk Rot,Corn,Other,,,TRUE,FALSE,Other,,,,,
Stalk borer,Corn,Other,,,TRUE,FALSE,Other,,,,,
Stalk borers,Corn,Other,,,TRUE,FALSE,Other,,,,,
Stalkborer,Corn,Other,,,TRUE,FALSE,Other,,,,,
Stalkborer (PRE only),Corn,Other,,,TRUE,FALSE,Other,,,,,
"Starbur, bristly",Corn,Other,,,TRUE,FALSE,Other,,,,,
Starlings,Corn,Other,,,TRUE,FALSE,Other,,,,,
Stem nematode,Corn,Other,,,TRUE,FALSE,Other,,,,,
Stem nematode (Ditylenchus spp.),Corn,Other,,,TRUE,FALSE,Other,,,,,
Stem rot,Corn,Other,,,TRUE,FALSE,Other,,,,,
Stem rots,Corn,Other,,,TRUE,FALSE,Other,,,,,
Stem-End Rot Complex,Corn,Other,,,TRUE,FALSE,Other,,,,,
Stewart’s Wilt,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sting,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sting Nematode,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sting nematode (Belonolaimus spp.),Corn,Other,,,TRUE,FALSE,Other,,,,,
Stink Bug spp.,Corn,Other,,,TRUE,FALSE,Other,,,,,
Stink Bugs,Corn,Other,,,TRUE,FALSE,Other,,,,,
"Stink Bugs (egg, nymph)",Corn,Other,,,TRUE,FALSE,Other,,,,,
Stink bug,Corn,Other,,,TRUE,FALSE,Other,,,,,
Stink bugs (suppression),Corn,Other,,,TRUE,FALSE,Other,,,,,
Stinkbug spp.,Corn,Other,,,TRUE,FALSE,Other,,,,,
Stinkgrass,Corn,Other,,,TRUE,FALSE,Other,,,,,
Strawberry mite,Corn,Other,,,TRUE,FALSE,Other,,,,,
Strawberry spider mite,Corn,Other,,,TRUE,FALSE,Other,,,,,
Striga asiatica,Corn,Other,,,TRUE,FALSE,Other,,,,,
Stubby Root Nematode,Corn,Other,,,TRUE,FALSE,Other,,,,,
Stubby root,Corn,Other,,,TRUE,FALSE,Other,,,,,
Stunt,Corn,Other,,,TRUE,FALSE,Other,,,,,
Stunt Nematode,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sucker Ants,Corn,Other,,,TRUE,FALSE,Other,,,,,
"Sugar beet, volunteer",Corn,Other,,,TRUE,FALSE,Other,,,,,
Sugar cane beetle,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sugarcane Aphids (all life stages except adult),Corn,Other,,,TRUE,FALSE,Other,,,,,
Sugarcane borer,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sugarcane borer adults,Corn,Other,,,TRUE,FALSE,Other,,,,,
Sunflower,Corn,Other,,,TRUE,FALSE,Other,,,,,
"Sunflower, common",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Sunflower, volunteer",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Sunflower, wild",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Sunflower, wild (common)",Corn,Other,,,TRUE,FALSE,Other,,,,,
"Suppression of damping off, seedling blights, and root or crown diseases caused by Pythium, Rhizoctonia, Fusarium, or Phytophthora",Corn,Other,,,TRUE,FALSE,Other,,,,,
Susceptible broadleaf weeds up to 2 inches tall,Corn,Other,,,TRUE,FALSE,Other,,,,,
Symphylans,Corn,Other,,,TRUE,FALSE,Other,,,,,
Synchytrium,Corn,Other,,,TRUE,FALSE,Other,,,,,
Systemic downy mildew control of sweet corn,Corn,Other,,,TRUE,FALSE,Other,,,,,
Tall waterhemp,Corn,Other,,,TRUE,FALSE,Other,,,,,
Tan spot,Corn,Other,,,TRUE,FALSE,Other,,,,,
Tansymustard,Corn,Other,,,TRUE,FALSE,Other,,,,,
Tar Spot,Corn,Other,,,TRUE,FALSE,Other,,,,,
Target Spot,Corn,Other,,,TRUE,FALSE,Other,,,,,
