Product No.,ProductName,Company No.,Registration Status,Appl No.,Appl Status,Auth Type,Received Date,Reviewer,PRODUCT TYPE,is_PDF_downloaded,pdf_filename,txt_file_len,each_page_len,text_contains_product_name,text_contains_children,text_contains_epa_no,each_page_has_text,OCR_text_contains_product_name,OCR_text_contains_children,OCR_text_contains_epa_no,OCR_needed,runOCR_reason,Post_OCR_char_per_page,OCR_v_Original,final_determination,agricultural_use_requirements_and_restricted_entry_interval,inference_successful
10163-411,"TRIGARD INSECTICIDE (NOT FOR SALE, SALE INTO, DISTRIBUTION AND/OR USE IN NASSAU AND SUFFOLK COUNTIES)",10163,REGISTERED,1308532,CLOSED,ROUTINE,2025-10-21,KATHERINE HETTER,INSECTICIDE,True,"TRIGARD_INSECTICIDE_(NOT_FOR_SALE,_SALE_INTO,_DISTRIBUTION_AND_OR_USE_IN_NASSAU_AND_SUFFOLK_COUNTIES)_10163-411_PRIMARY_LABEL_600720.pdf",36556.0,"[3565, 5044, 6144, 4856, 4191, 4967, 3957, 3832]",True,True,True,True,,,,False,,,,,both,
10163-412,ARMOR INSECT GROWTH REGULATOR,10163,REGISTERED,1308532,CLOSED,ROUTINE,2025-10-21,KATHERINE HETTER,"GROWTH REGULATOR, INSECTICIDE",True,ARMOR_INSECT_GROWTH_REGULATOR_10163-412_PRIMARY_LABEL_600900.pdf,16200.0,"[2695, 4927, 3605, 4973]",True,True,True,True,,,,False,,,,,both,
10163-6414,GAVEL 75 DF FUNGICIDE,10163,REGISTERED,1308532,CLOSED,ROUTINE,2025-10-21,KATHERINE HETTER,FUNGICIDE,True,GAVEL_75_DF_FUNGICIDE_10163-6414_PRIMARY_LABEL_575996.pdf,35746.0,"[2999, 5366, 5543, 4970, 5368, 4063, 4586, 2851]",True,True,True,True,,,,False,,,,,both,
33906-26-10163,QUINTEC fungicide,10163,REGISTERED,1308532,CLOSED,ROUTINE,2025-10-21,KATHERINE HETTER,FUNGICIDE,True,QUINTEC_fungicide_33906-26-10163_PRIMARY_LABEL_599499.pdf,39112.0,"[2619, 4981, 5359, 5830, 4423, 4636, 5224, 6040]",True,True,True,True,,,,False,,,,,both,
71711-7-10163,VIDA,10163,REGISTERED,1308532,CLOSED,ROUTINE,2025-10-21,KATHERINE HETTER,HERBICIDE,True,VIDA_71711-7-10163_PRIMARY_LABEL_590627.pdf,113475.0,"[1653, 1425, 1603, 2040, 2351, 2125, 2123, 2263, 3053, 2898, 2252, 1849, 2247, 2682, 2208, 430, 1504, 1832, 1077, 1417, 1860, 1000, 1030, 1847, 2062, 1675, 1470, 1544, 1945, 1661, 1842, 1743, 1806, 1731, 2109, 1681, 1401, 1576, 1608, 1928, 1866, 1485, 1744, 1363, 1031, 1942, 2299, 1249, 2044, 2203, 2046, 903, 2373, 1795, 2421, 1740, 1920, 683, 1782, 2037, 5918, 80]",True,True,False,True,True,True,False,Page_specific_OCR,1 out of 62 pages need OCR because they are less than 300 characters (pages: [62]),"[1653, 1425, 1603, 2040, 2351, 2125, 2123, 2263, 3053, 2898, 2252, 1849, 2247, 2682, 2208, 430, 1504, 1832, 1077, 1417, 1860, 1000, 1030, 1847, 2062, 1675, 1470, 1544, 1945, 1661, 1842, 1743, 1806, 1731, 2109, 1681, 1401, 1576, 1608, 1928, 1866, 1485, 1744, 1363, 1031, 1942, 2299, 1249, 2044, 2203, 2046, 903, 2373, 1795, 2421, 1740, 1920, 683, 1782, 2037, 5918, 982]",OCR,OCR,both,
71908-1-10163,AZA-DIRECT,10163,REGISTERED,1308532,CLOSED,ROUTINE,2025-10-21,KATHERINE HETTER,"GROWTH REGULATOR, INSECTICIDE, REPELLENT",True,AZA-DIRECT_71908-1-10163_PRIMARY_LABEL_590556.pdf,28476.0,"[2463, 7432, 8744, 7555, 2282]",True,True,True,True,,,,False,,,,,both,
8033-103-10163,TORINO FUNGICIDE,10163,REGISTERED,1308532,CLOSED,ROUTINE,2025-10-21,KATHERINE HETTER,FUNGICIDE,True,TORINO_FUNGICIDE_8033-103-10163_PRIMARY_LABEL_590087.pdf,62379.0,"[1191, 2422, 2884, 2421, 2319, 2782, 3170, 1919, 2099, 1101, 1687, 1483, 1978, 2056, 1844, 156, 993, 2769, 4683, 5446, 5468, 2049, 2553, 2488, 4418]",True,True,True,True,True,True,True,Page_specific_OCR,1 out of 25 pages need OCR because they are less than 300 characters (pages: [16]),"[1191, 2422, 2884, 2421, 2319, 2782, 3170, 1919, 2099, 1101, 1687, 1483, 1978, 2056, 1844, 78, 993, 2769, 4683, 5446, 5468, 2049, 2553, 2488, 4418]",Original,Original,both,
81880-1-10163,SEDGEHAMMER,10163,REGISTERED,1308532,CLOSED,ROUTINE,2025-10-21,KATHERINE HETTER,HERBICIDE,True,SEDGEHAMMER_81880-1-10163_PRIMARY_LABEL_577417.pdf,26464.0,"[3090, 6250, 5841, 2093, 3362, 4830, 998]",True,True,True,True,,,,False,,,,,both,
81880-18-10163,SANDEA HERBICIDE,10163,REGISTERED,1308532,CLOSED,ROUTINE,2025-10-21,KATHERINE HETTER,HERBICIDE,True,SANDEA_HERBICIDE_81880-18-10163_PRIMARY_LABEL_584084.pdf,114617.0,"[4031, 7093, 6207, 6827, 5161, 1952, 1830, 1382, 6225, 5451, 4776, 4723, 5154, 4533, 5379, 4555, 4876, 4501, 5018, 5552, 4810, 2470, 4586, 3170, 4355]",True,True,True,True,,,,False,,,,,both,
81880-2-10163,PERMIT HERBICIDE,10163,REGISTERED,1308532,CLOSED,ROUTINE,2025-10-21,KATHERINE HETTER,HERBICIDE,True,PERMIT_HERBICIDE_81880-2-10163_PRIMARY_LABEL_552352.pdf,59243.0,"[3508, 7698, 6729, 4858, 2119, 1482, 4119, 5077, 3176, 4608, 5392, 4785, 2042, 3650]",True,True,True,True,,,,False,,,,,both,
81880-24-10163,SEDGEHAMMER+,10163,REGISTERED,1308532,CLOSED,ROUTINE,2025-10-21,KATHERINE HETTER,HERBICIDE,True,SEDGEHAMMER+_81880-24-10163_PRIMARY_LABEL_543977.pdf,19570.0,"[3314, 5203, 2610, 3240, 5203]",True,True,True,True,,,,False,,,,,both,
81880-26-10163,PERMIT PLUS HERBICIDE (NO AERIAL APP IN NYS),10163,REGISTERED,1308532,CLOSED,ROUTINE,2025-10-21,KATHERINE HETTER,HERBICIDE,True,PERMIT_PLUS_HERBICIDE_(NO_AERIAL_APP_IN_NYS)_81880-26-10163_PRIMARY_LABEL_574397.pdf,50378.0,"[3864, 6838, 6557, 7189, 2892, 2361, 4182, 4458, 5306, 2681, 4050]",True,True,True,True,,,,False,,,,,both,
81880-28-10163,"NEXTER SC MITICIDE/INSECTICIDE (NO SALE, DISTRIBUTION OR USE IN NASSAU & SUFFOLK COUNTIES)",10163,REGISTERED,1308532,CLOSED,ROUTINE,2025-10-21,KATHERINE HETTER,"INSECTICIDE, MITICIDE",True,"NEXTER_SC_MITICIDE_INSECTICIDE_(NO_SALE,_DISTRIBUTION_OR_USE_IN_NASSAU_and_SUFFOLK_COUNTIES)_81880-28-10163_PRIMARY_LABEL_558910.pdf",29379.0,"[3677, 5715, 5877, 4447, 5786, 3877]",True,True,True,True,,,,False,,,,,both,
81880-29-10163,"SANMITE SC MITICIDE INSECTICIDE (no sale, distribution or use in Nassau and suffolk counties)",10163,REGISTERED,1308532,CLOSED,ROUTINE,2025-10-21,KATHERINE HETTER,"INSECTICIDE, MITICIDE",True,"SANMITE_SC_MITICIDE_INSECTICIDE_(no_sale,_distribution_or_use_in_Nassau_and_suffolk_counties)_81880-29-10163_PRIMARY_LABEL_555903.pdf",19913.0,"[3355, 5387, 4162, 3307, 3702]",True,True,True,True,,,,False,,,,,both,
81880-6-10163,YUKON HERBICIDE,10163,REGISTERED,1308532,CLOSED,ROUTINE,2025-10-21,KATHERINE HETTER,HERBICIDE,True,YUKON_HERBICIDE_81880-6-10163_PRIMARY_LABEL_582975.pdf,50889.0,"[3221, 6265, 6023, 5938, 4317, 2892, 1291, 3541, 3860, 4812, 4220, 2629, 1880]",True,True,True,True,,,,False,,,,,both,
101986-4,AURELIA 480 SC,101986,REGISTERED,1298095,CLOSED,ROUTINE,2025-04-08,JYOTHI MURUNDI,FUNGICIDE,True,AURELIA_480_SC_101986-4_PRIMARY_LABEL_599283.pdf,79338.0,"[1119, 7644, 6211, 7191, 3988, 6548, 4469, 4017, 3944, 4973, 4674, 5350, 4277, 7302, 7631]",True,True,True,True,,,,False,,,,,both,
1021-1511,EXPONENT INSECTICIDE SYNERGIST (NOT FOR USE IN AUTOMATIC ULV SPRAYING SYSTEMS IN NYS),1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,True,EXPONENT_INSECTICIDE_SYNERGIST_(NOT_FOR_USE_IN_AUTOMATIC_ULV_SPRAYING_SYSTEMS_IN_NYS)_1021-1511_PRIMARY_LABEL_593978.pdf,144119.0,"[1436, 3036, 3462, 3717, 2306, 3310, 2932, 3143, 3377, 4171, 4005, 3462, 1641, 1433, 4463, 2053, 2343, 8872, 8324, 11495, 10973, 7110, 8895, 8324, 11495, 10973, 7368]",True,True,True,True,,,,False,,,,,both,
1021-1770,EVERGREEN CROP PROTECTION EC 60-6 (UNRESTRICTED AS OF 4/6/09),1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,True,EVERGREEN_CROP_PROTECTION_EC_60-6_(UNRESTRICTED_AS_OF_4_6_09)_1021-1770_PRIMARY_LABEL_595501.pdf,112573.0,"[1733, 3881, 5786, 6962, 5416, 6311, 6191, 3755, 2231, 8728, 14360, 12124, 8728, 14360, 12007]",True,True,True,True,,,,False,,,,,both,
1021-1770,EVERGREEN PRO 60-6                                     ,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,True,EVERGREEN_PRO_60-6_1021-1770_PRIMARY_LABEL_595502.pdf,158329.0,"[2082, 4207, 6131, 6855, 7046, 6393, 6743, 7971, 7349, 3845, 1906, 1234, 909, 1569, 1705, 1947, 1852, 2115, 1563, 1669, 1856, 2178, 2025, 2073, 1778, 2001, 2417, 1680, 2217, 2295, 2176, 2098, 2148, 1842, 2176, 1771, 639, 1491, 230, 1075, 7263, 13084, 14142, 12583]",True,True,True,True,True,True,True,Page_specific_OCR,1 out of 44 pages need OCR because they are less than 300 characters (pages: [39]),"[2082, 4207, 6131, 6855, 7046, 6393, 6743, 7971, 7349, 3845, 1906, 1234, 909, 1569, 1705, 1947, 1852, 2115, 1563, 1669, 1856, 2178, 2025, 2073, 1778, 2001, 2417, 1680, 2217, 2295, 2176, 2098, 2148, 1842, 2176, 1771, 639, 1491, 165, 1075, 7263, 13084, 14142, 12583]",Original,Original,both,
1021-1771,PYGANIC CROP PROTECTION EC 1.4 II,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,True,PYGANIC_CROP_PROTECTION_EC_1.4_II_1021-1771_PRIMARY_LABEL_589057.pdf,97920.0,"[1741, 3387, 4447, 5025, 5507, 6511, 6185, 3099, 2385, 6480, 11459, 11931, 6480, 11459, 11824]",True,True,True,True,,,,False,,,,,both,
1021-1771,PYGANIC LIVESTOCK AND POULTRY INSECTICIDE,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,True,PYGANIC_LIVESTOCK_AND_POULTRY_INSECTICIDE_1021-1771_PRIMARY_LABEL_589059.pdf,31874.0,"[1257, 1329, 1727, 2111, 1208, 1355, 1436, 1864, 2201, 1529, 1096, 5884, 8877]",True,True,True,True,,,,False,,,,,ag,
1021-1772,PYGANIC SPECIALTY                     ,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,True,PYGANIC_SPECIALTY_1021-1772_PRIMARY_LABEL_581311.pdf,44682.0,"[1606, 3291, 4098, 3441, 4430, 4970, 5903, 5300, 5122, 4499, 2022]",True,True,True,True,,,,False,,,,,both,
1021-1772,PYGANIC CROP PROTECTION EC 5.0 II,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,True,PYGANIC_CROP_PROTECTION_EC_5.0_II_1021-1772_PRIMARY_LABEL_602857.pdf,139710.0,"[1400, 3073, 3357, 2667, 3567, 5067, 5010, 4711, 1309, 1904, 1136, 1002, 1412, 1099, 1332, 1238, 746, 1492, 1198, 975, 1491, 1943, 2060, 2319, 2071, 1943, 1780, 1908, 2099, 1876, 1037, 6786, 10964, 11336, 8753, 6809, 10974, 11346, 8520]",True,True,True,True,,,,False,,,,,both,
1021-1872,Azera Pro,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,True,Azera_Pro_1021-1872_PRIMARY_LABEL_575761.pdf,61396.0,"[2149, 2483, 1633, 2614, 2876, 2460, 3150, 2615, 3865, 3527, 1276, 2491, 1579, 1058, 772, 1274, 1242, 1551, 1609, 1857, 1089, 1323, 2045, 1484, 1387, 1331, 1883, 1991, 1896, 2004, 1278, 1604]",True,True,True,True,,,,False,,,,,both,
1021-1872,AZERA INSECTICIDE,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,True,AZERA_INSECTICIDE_1021-1872_PRIMARY_LABEL_574143.pdf,36013.0,"[1783, 2184, 2325, 2704, 2715, 2310, 2347, 3979, 3047, 3167, 3421, 3513, 2518]",True,True,True,True,,,,False,,,,,both,
1021-2560,EVERGREEN PYRETHRUM CONCENTRATE (NO USE IN OUTDOOR RESIDENTIAL MISTING SYSTEMS),1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,True,EVERGREEN_PYRETHRUM_CONCENTRATE_(NO_USE_IN_OUTDOOR_RESIDENTIAL_MISTING_SYSTEMS)_1021-2560_PRIMARY_LABEL_595963.pdf,171759.0,"[1879, 4001, 5362, 4654, 3489, 3126, 7152, 4854, 7673, 5335, 1865, 1059, 1567, 1902, 1940, 1513, 1809, 2192, 1418, 1472, 1061, 1220, 1514, 2085, 1918, 1754, 1898, 1157, 746, 1518, 571, 2416, 1741, 1711, 1966, 2008, 891, 1384, 916, 8760, 16951, 13842, 8785, 16951, 13733]",True,True,True,True,,,,False,,,,,both,
1021-2616,TERSUS INSECTICIDE,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,True,TERSUS_INSECTICIDE_1021-2616_PRIMARY_LABEL_587952.pdf,115663.0,"[1589, 4793, 6665, 3767, 5728, 4980, 4878, 7218, 6540, 5666, 5624, 3080, 2276, 10142, 14002, 15286, 13429]",True,True,True,True,,,,False,,,,,both,
1021-2874,DEBUG TURBO,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,"FUNGICIDE, INSECTICIDE, MITICIDE, NEMATICIDE, REPELLENT",True,DEBUG_TURBO_1021-2874_PRIMARY_LABEL_588322.pdf,50939.0,"[2003, 1831, 3581, 3845, 3723, 2674, 3810, 2749, 1712, 1833, 1757, 3465, 3761, 3605, 2473, 3682, 2679, 1756]",True,True,True,True,,,,False,,,,,both,
1021-2876,DEBUG OPTIMO,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,INSECTICIDE,True,DEBUG_OPTIMO_1021-2876_PRIMARY_LABEL_588325.pdf,26507.0,"[2029, 1952, 3745, 4161, 3651, 2583, 3896, 2756, 1734]",True,True,True,True,,,,False,,,,,both,
1021-2877,DEBUG TRES,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,"INSECTICIDE, NEMATICIDE",True,DEBUG_TRES_1021-2877_PRIMARY_LABEL_588199.pdf,26243.0,"[1949, 1948, 3732, 4132, 3630, 2570, 3889, 2729, 1664]",True,True,True,True,,,,False,,,,,both,
1021-2879,DEBUG-ON,1021,REGISTERED,1308530,IN REVIEW,ROUTINE,2025-12-03,JYOTHI MURUNDI,"INSECTICIDE, MITICIDE, NEMATICIDE, REPELLENT",True,DEBUG-ON_1021-2879_PRIMARY_LABEL_588201.pdf,24682.0,"[2053, 1881, 3457, 3552, 3807, 1916, 3629, 2578, 1809]",True,True,True,True,,,,False,,,,,both,
102472-1,STRIKE 3,102472,REGISTERED,1292465,CLOSED,ROUTINE,2025-03-06,KATHERINE HETTER,HERBICIDE,True,STRIKE_3_102472-1_PRIMARY_LABEL_589583.pdf,105931.0,"[3346, 2153, 3309, 3145, 3379, 1407, 1772, 1265, 2183, 2215, 3305, 1391, 7121, 12994, 14262, 7140, 10069, 13506, 11969]",True,True,True,True,,,,False,,,,,both,
1381-253-102472,GRAVITY SL PGS,102472,REGISTERED,1292465,CLOSED,ROUTINE,2025-03-06,KATHERINE HETTER,GROWTH REGULATOR,True,GRAVITY_SL_PGS_1381-253-102472_PRIMARY_LABEL_565159.pdf,26847.0,"[3367, 14360, 9120]",True,True,True,True,,,,False,,,,,both,
228-589-102427,FORCEOUT,102472,REGISTERED,1305658,CLOSED,ROUTINE,2025-08-18,MATTHEW J GOGIS,HERBICIDE,True,FORCEOUT_228-589-102427_PRIMARY_LABEL_602385.pdf,34800.0,"[7589, 14631, 12480, 100]",True,True,True,True,True,True,True,Page_specific_OCR,1 out of 4 pages need OCR because they are less than 300 characters (pages: [4]),"[7589, 14631, 12480, 1138]",OCR,OCR,both,
101745-2-102976,FUNGUS GNAT DEATH DROPS,102976,REGISTERED,1308665,,ROUTINE,,,INSECTICIDE,True,FUNGUS_GNAT_DEATH_DROPS_101745-2-102976_PRIMARY_LABEL_591856.pdf,8775.0,"[2173, 4132, 2470]",True,True,True,True,,,,False,,,,,both,
103087-1,Frigate LW 44% SC,103087,REGISTERED,1285883,CLOSED,ROUTINE,2024-09-05,KATHERINE A GRAHAM,HERBICIDE,True,Frigate_LW_44%_SC_103087-1_PRIMARY_LABEL_596177.pdf,187967.0,"[2472, 2905, 3052, 3358, 2222, 3373, 3894, 3557, 4396, 3678, 4578, 3262, 2267, 1433, 2216, 1150, 2858, 2485, 4045, 3354, 3396, 3725, 3490, 3986, 3251, 3092, 2911, 3024, 3427, 3299, 4152, 2588, 3432, 3676, 2867, 3742, 2598, 1758, 2982, 3900, 3066, 3065, 2784, 2255, 2297, 1684, 3929, 1582, 2915, 3881, 3257, 4251, 3543, 4231, 2336, 2863, 3521, 4320, 3911, 2425]",True,True,True,True,,,,False,,,,,both,
103087-10,NEATLAND CARE SE,103087,REGISTERED,1296221,CLOSED,ROUTINE,2025-03-14,JYOTHI MURUNDI,FUNGICIDE,True,NEATLAND_CARE_SE_103087-10_PRIMARY_LABEL_599420.pdf,39613.0,"[3214, 3234, 2375, 3345, 2092, 3771, 2441, 2760, 1625, 2076, 2156, 1243, 1837, 1395, 1337, 4712]",True,True,True,True,,,,False,,,,,both,
103087-13,Morale 80 WDG,103087,REGISTERED,1289332,CLOSED,ROUTINE,2024-10-25,KATHERINE A GRAHAM,HERBICIDE,True,Morale_80_WDG_103087-13_PRIMARY_LABEL_596668.pdf,44372.0,"[2164, 2863, 3344, 4612, 3702, 4374, 3057, 3403, 3533, 3474, 3264, 4291, 2291]",True,True,True,True,,,,False,,,,,both,
103087-14,NEATLAND SHIELD WG,103087,REGISTERED,1296221,CLOSED,ROUTINE,2025-03-14,JYOTHI MURUNDI,FUNGICIDE,True,NEATLAND_SHIELD_WG_103087-14_PRIMARY_LABEL_599421.pdf,46832.0,"[3196, 2737, 3606, 3794, 3173, 2219, 4126, 3936, 5016, 2669, 1393, 2620, 2669, 2906, 2772]",True,True,True,True,,,,False,,,,,both,
103087-15,BLASTWAVE 240 EC,103087,REGISTERED,1296221,CLOSED,ROUTINE,2025-03-14,JYOTHI MURUNDI,HERBICIDE,True,BLASTWAVE_240_EC_103087-15_PRIMARY_LABEL_599422.pdf,201485.0,"[2978, 2187, 4074, 3681, 3697, 4171, 3435, 2182, 3767, 3782, 4592, 4608, 3921, 4036, 2332, 2136, 3082, 3175, 1710, 3247, 1945, 2255, 2263, 3231, 2249, 2794, 1824, 2438, 3672, 2690, 2401, 2124, 1736, 3045, 2535, 2642, 2368, 3057, 3422, 3510, 2776, 2964, 2766, 2721, 1851, 2525, 2723, 3084, 2716, 2630, 2426, 2610, 2469, 3393, 2457, 2873, 4039, 2602, 2768, 2942, 2389, 3202, 2409, 2766, 3298, 3059, 1891, 933, 4468, 2741]",True,True,True,True,,,,False,,,,,both,
103087-2,FRIGATE LW 51% WDG,103087,REGISTERED,1310401,CLOSED,ROUTINE,2025-10-30,MATTHEW J GOGIS,HERBICIDE,True,FRIGATE_LW_51%_WDG_103087-2_PRIMARY_LABEL_602875.pdf,183819.0,"[2576, 2893, 2177, 3961, 2045, 3896, 4286, 3686, 3001, 3695, 4264, 2802, 2586, 1434, 1603, 514, 1076, 2464, 2420, 3970, 3410, 3293, 3799, 3561, 3933, 3687, 3612, 2555, 3220, 3815, 3801, 2879, 2534, 3458, 3661, 2810, 3552, 3010, 1691, 2572, 4036, 2435, 3471, 3271, 1803, 2334, 1610, 3520, 1683, 2451, 3598, 3647, 4593, 2964, 4222, 2667, 2722, 3013, 3705, 4245, 1627]",True,True,True,True,,,,False,,,,,both,
103087-2,AGILESHOT 51% WDG,103087,REGISTERED,1310401,CLOSED,ROUTINE,2025-10-30,MATTHEW J GOGIS,HERBICIDE,True,AGILESHOT_51%_WDG_103087-2_PRIMARY_LABEL_602874.pdf,204946.0,"[2784, 2911, 2675, 5476, 4404, 3719, 3936, 4070, 2472, 2344, 3045, 1388, 1182, 1372, 3004, 4036, 1684, 2742, 3452, 4365, 2037, 4309, 4228, 4000, 3015, 3045, 4752, 3269, 4326, 4357, 3838, 2118, 3574, 2197, 1285, 1549, 4485, 1457, 3909, 2120, 4391, 3591, 3456, 842, 3100, 4159, 3458, 3154, 3781, 3275, 2766, 3637, 3459, 1361, 3955, 3887, 4003, 3475, 2419, 1377, 2445, 3227, 3870, 4414, 2513]",True,True,True,True,,,,False,,,,,both,
103087-5,CLEFANDIM 360 EC (USE ON LONG ISLAND LIMITED TO 0.25 LB AI/ACRE/YEAR),103087,REGISTERED,1287325,CLOSED,ROUTINE,2024-09-27,KATHERINE HETTER,HERBICIDE,True,CLEFANDIM_360_EC_(USE_ON_LONG_ISLAND_LIMITED_TO_0.25_LB_AI_ACRE_YEAR)_103087-5_PRIMARY_LABEL_596341.pdf,116497.0,"[2720, 3230, 3210, 3769, 2849, 3815, 4263, 3100, 3460, 2124, 1950, 1030, 1607, 1111, 1671, 1089, 1318, 1165, 1503, 1677, 1064, 1603, 1360, 1468, 1572, 1339, 1248, 1217, 1520, 1498, 1306, 1611, 1324, 1107, 1579, 1941, 1355, 1292, 1570, 3354, 2002, 963, 1508, 3240, 3024, 1805, 1559, 1666, 2064, 1659, 1182, 2466, 1962, 2485, 4279, 3848, 1095, 2701]",True,True,True,True,,,,False,,,,,both,
103087-6,NEATLAND GUARD SC,103087,REGISTERED,1296221,CLOSED,ROUTINE,2025-03-14,JYOTHI MURUNDI,FUNGICIDE,True,NEATLAND_GUARD_SC_103087-6_PRIMARY_LABEL_599240.pdf,48850.0,"[3647, 3625, 4393, 2206, 3367, 4132, 5174, 3945, 1681, 2182, 2650, 2215, 1880, 2042, 1274, 4437]",True,True,True,True,,,,False,,,,,both,
103087-9,CLEFANDIM 480 EC (USE ON LONG ISLAND LIMITED TO 0.25 LB AI/ACRE/YEAR),103087,REGISTERED,1287325,CLOSED,ROUTINE,2024-09-27,KATHERINE HETTER,HERBICIDE,True,CLEFANDIM_480_EC_(USE_ON_LONG_ISLAND_LIMITED_TO_0.25_LB_AI_ACRE_YEAR)_103087-9_PRIMARY_LABEL_596377.pdf,116497.0,"[2720, 3230, 3210, 3769, 2849, 3815, 4263, 3100, 3460, 2124, 1950, 1030, 1607, 1111, 1671, 1089, 1318, 1165, 1503, 1677, 1064, 1603, 1360, 1468, 1572, 1339, 1248, 1217, 1520, 1498, 1306, 1611, 1324, 1107, 1579, 1941, 1355, 1292, 1570, 3354, 2002, 963, 1508, 3240, 3024, 1805, 1559, 1666, 2064, 1659, 1182, 2466, 1962, 2485, 4279, 3848, 1095, 2701]",True,True,False,True,,,,False,,,,,both,
103184-1,"SSI MAXIM TRANSFORMER 5G GRANULAR HERBICIDE (no sale, distribution or use in Nassau and Suffolk Counties)",103184,REGISTERED,1310020,CLOSED,ROUTINE,2025-10-24,MATTHEW J GOGIS,HERBICIDE,True,"SSI_MAXIM_TRANSFORMER_5G_GRANULAR_HERBICIDE_(no_sale,_distribution_or_use_in_Nassau_and_Suffolk_Counties)_103184-1_PRIMARY_LABEL_602842.pdf",65436.0,"[19564, 15953, 18728, 11191]",True,True,True,True,,,,False,,,,,both,
100-1139-10404,STONEWALL 4FL HERBICIDE,10404,REGISTERED,1300775,CLOSED,ROUTINE,2025-05-23,MATTHEW J GOGIS,HERBICIDE,True,STONEWALL_4FL_HERBICIDE_100-1139-10404_PRIMARY_LABEL_600567.pdf,78484.0,"[1719, 8, 2184, 3542, 3549, 4092, 3121, 3409, 2206, 1926, 2383, 2219, 1828, 3291, 2519, 1896, 1447, 1483, 1343, 1653, 1625, 2787, 2288, 3040, 1553, 1366, 1395, 1480, 1512, 1170, 1927, 2248, 3166, 709, 9, 9, 6382]",True,True,True,True,True,True,True,Page_specific_OCR,"3 out of 37 pages need OCR because they are less than 300 characters (pages: [2, 35, 36])","[1719, 6, 2184, 3542, 3549, 4092, 3121, 3409, 2206, 1926, 2383, 2219, 1828, 3291, 2519, 1896, 1447, 1483, 1343, 1653, 1625, 2787, 2288, 3040, 1553, 1366, 1395, 1480, 1512, 1170, 1927, 2248, 3166, 709, 10, 10, 6382]",Original,Original,both,
100-1326-10404,lesco spectator ultra fungicide,10404,REGISTERED,1288089,CLOSED,ROUTINE,2024-11-19,KATHERINE HETTER,FUNGICIDE,True,lesco_spectator_ultra_fungicide_100-1326-10404_PRIMARY_LABEL_586774.pdf,37367.0,"[1215, 8, 1864, 2419, 3245, 2554, 2677, 2333, 1612, 1844, 1639, 2877, 1139, 1396, 2441, 3368, 397, 9, 9, 9, 4312]",True,True,True,True,True,True,True,Page_specific_OCR,"4 out of 21 pages need OCR because they are less than 300 characters (pages: [2, 18, 19, 20])","[1215, 6, 1864, 2419, 3245, 2554, 2677, 2333, 1612, 1844, 1639, 2877, 1139, 1396, 2441, 3368, 397, 6, 6, 10, 4312]",Original,Original,both,
100-1339-10404,LESCO BARRICADE 0.38% PLUS FERTILIZER (VARIOUS FERTILIZER BLENDS),10404,REGISTERED,1288089,CLOSED,ROUTINE,2024-11-19,KATHERINE HETTER,HERBICIDE,True,LESCO_BARRICADE_0.38%_PLUS_FERTILIZER_(VARIOUS_FERTILIZER_BLENDS)_100-1339-10404_PRIMARY_LABEL_522686.pdf,123294.0,"[275, 9836, 13951, 357, 194, 10187, 13951, 357, 194, 10023, 13951, 357, 194, 10254, 13952, 357, 194, 10207, 13952, 357, 194]",True,True,True,True,True,True,True,Page_specific_OCR,"6 out of 21 pages need OCR because they are less than 300 characters (pages: [1, 5, 9, 13, 17, 21])","[265, 9836, 13951, 357, 193, 10187, 13951, 357, 193, 10023, 13951, 357, 193, 10254, 13952, 357, 193, 10207, 13952, 357, 193]",Original,Original,both,
